783	32
724	32
2422	32
807	32
1302	31
802	31
677	31
932	31
1526	31
701	31
718	31
751	30
2674	30
972	30
1932	30
719	30
1204	30
821	30
797	30
778	30
990	30
814	29
806	29
867	29
1428	29
1176	29
861	29
808	29
899	29
777	29
764	29
830	29
757	29
2044	29
813	28
769	28
2254	28
1708	28
721	28
773	28
938	28
2408	28
1022	28
731	28
981	28
838	28
772	28
763	28
2380	28
796	28
1778	28
1862	27
2002	27
733	27
787	27
824	27
2772	26
2520	26
729	26
2436	26
857	25
1007	25
839	25
967	25
801	25
1890	25
928	25
2296	25
2282	25
920	24
1330	24
916	24
825	24
1050	24
694	24
841	24
909	24
716	24
848	24
922	24
851	24
923	23
956	23
999	23
766	23
976	23
737	23
880	23
897	23
1666	23
953	23
955	23
904	23
853	23
837	23
885	23
964	22
843	22
817	22
1834	22
779	22
893	22
957	22
855	22
940	22
1722	22
963	22
1005	22
788	22
863	22
866	22
865	21
752	21
818	21
884	21
794	21
975	21
1260	21
991	21
739	21
1498	21
2114	20
1652	20
998	20
1004	20
2016	20
2100	20
947	20
819	20
951	20
1148	20
842	20
844	20
811	20
859	20
791	20
890	20
889	20
856	19
1120	19
833	19
827	19
891	19
950	19
829	19
1274	19
1946	19
1372	19
901	19
979	19
903	19
1820	19
887	19
873	19
915	18
875	18
941	18
937	18
1026	18
1442	18
799	18
1017	18
1316	18
934	18
793	18
892	18
987	18
921	18
1144	18
1200	18
1068	17
931	17
743	17
862	17
933	17
992	17
886	17
985	17
996	17
823	17
914	17
2534	17
2478	17
2464	17
847	17
968	17
1001	17
944	17
983	16
917	16
995	16
962	16
986	16
1047	16
2730	16
1003	16
1029	16
943	16
877	16
949	16
1152	16
1162	16
971	16
1000	16
1134	16
1288	15
878	15
977	15
1224	15
993	15
925	15
1456	15
895	15
961	15
970	15
1030	15
935	15
988	15
898	14
1140	14
1041	14
809	14
874	14
1960	14
1024	14
946	14
913	14
835	14
869	14
1002	14
965	14
1130	13
1074	13
1170	13
939	13
1624	13
881	13
974	13
1049	13
2604	13
2142	13
1035	13
1088	13
1320	13
1197	13
919	13
883	13
872	13
1209	13
1077	12
1016	12
1104	12
927	12
1290	12
1107	12
1417	12
1040	12
2030	12
2576	12
973	12
907	12
1131	12
1185	12
1207	12
2268	12
982	12
1124	11
959	11
1308	11
2562	11
1672	11
1056	11
1452	11
1368	11
1988	11
1090	11
958	11
1096	11
997	11
1891	11
1053	11
1284	11
905	11
1070	11
1296	11
1240	11
1061	11
1028	11
929	11
1358	11
1876	11
1248	10
1116	10
1013	10
1072	10
1105	10
1280	10
2000	10
911	10
1158	10
1059	10
1098	10
1060	10
1404	10
1476	10
1398	10
969	10
1071	10
1632	10
1341	10
1694	10
902	10
1537	10
1570	10
1086	10
1392	10
1518	10
1556	10
1558	10
1044	10
1215	10
1496	10
1206	9
1239	9
1692	9
1328	9
1278	9
1292	9
1122	9
1848	9
2244	9
1188	9
926	9
1058	9
1812	9
1087	9
1021	9
1110	9
1167	9
2324	9
1103	9
1136	9
1175	9
1006	9
1033	9
1818	9
1108	9
1079	9
1733	9
1700	9
1084	9
1018	8
1117	8
1150	8
1251	8
1218	8
1383	8
1031	8
1272	8
1463	8
1034	8
1595	8
2618	8
1366	8
871	8
2688	8
1236	8
1038	8
1027	8
1192	8
1212	8
1222	8
1023	8
2310	8
1221	8
1584	8
1402	8
1501	8
1270	8
1220	8
989	8
1286	8
1094	8
1142	8
1340	8
1549	8
1464	8
1128	8
1095	8
1347	8
1730	8
1495	8
1099	8
1198	8
1082	8
1488	8
1587	7
1323	7
1455	7
1983	7
1370	7
1073	7
1443	7
1311	7
1740	7
1641	7
1126	7
1085	7
1679	7
1025	7
2988	7
1305	7
1602	7
1408	7
3363	7
1744	7
1216	7
1235	7
1664	7
2238	7
1776	7
1101	7
1477	7
1048	7
1675	7
1750	7
2028	7
1764	7
1665	7
1760	7
1298	7
1174	7
1396	7
1066	7
1227	7
1590	7
2366	7
1112	7
1145	7
1267	7
1424	7
1154	7
1686	7
1172	7
1494	7
1210	7
1242	7
1300	7
2156	7
1499	7
1037	7
1515	7
1458	7
1619	7
1297	7
1462	7
1019	7
1217	7
1380	7
1193	7
1093	7
1555	6
1183	6
2140	6
1480	6
1180	6
1747	6
1186	6
3776	6
1256	6
1388	6
1065	6
1791	6
1362	6
1461	6
1560	6
1125	6
1191	6
1491	6
1920	6
1625	6
1097	6
1360	6
1690	6
1338	6
1371	6
1437	6
1833	6
1304	6
1535	6
1143	6
1275	6
1485	6
2508	6
1155	6
1353	6
1947	6
1075	6
1339	6
1801	6
1702	6
1603	6
1178	6
1277	6
1541	6
7448	6
1046	6
3862	6
1684	6
1321	6
1717	6
1412	6
1445	6
1562	6
1100	6
1276	6
1870	6
2299	6
1474	6
1012	6
1630	6
2480	6
1160	6
1052	6
1151	6
1580	6
1878	6
1264	6
1132	6
1830	6
2256	6
1266	6
1299	6
1365	6
1596	6
2132	6
1670	5
1614	5
2505	5
1157	5
2752	5
1179	5
1377	5
1420	5
1767	5
1965	5
2055	5
1627	5
2898	5
1656	5
1836	5
1662	5
1705	5
1552	5
1156	5
1123	5
1211	5
1409	5
2400	5
1542	5
1938	5
2037	5
1416	5
1482	5
1944	5
3330	5
1500	5
1467	5
2127	5
2094	5
1434	5
1401	5
1269	5
1797	5
2166	5
1440	5
2430	5
2001	5
1067	5
1892	5
2134	5
1342	5
2155	5
1825	5
2122	5
1427	5
1952	5
1391	5
1589	5
2280	5
2148	5
1785	5
1257	5
1182	5
1149	5
1281	5
1446	5
2700	5
2172	5
1941	5
2040	5
2632	5
1015	5
1081	5
1114	5
2236	5
1444	5
1840	5
1173	5
1668	5
3120	5
2130	5
1569	5
2352	5
1230	5
1527	5
1626	5
2022	5
2220	5
2484	5
1161	5
1194	5
4098	5
2943	5
1953	5
1755	5
2025	5
1332	5
3906	5
1233	5
1042	5
1141	5
1712	5
1118	5
1184	5
1811	5
2107	5
1348	5
2338	5
2081	5
1454	5
1520	5
1850	5
1135	5
1465	5
1828	5
1291	5
2515	5
2020	5
1294	5
1492	5
2261	5
1601	5
1039	5
1534	5
1913	5
1550	5
1650	5
2376	5
1697	5
1631	5
2270	5
1247	5
1313	5
1043	5
1109	5
1241	5
1604	5
1208	5
1472	5
1886	4
2592	4
1741	4
1995	4
2586	4
1659	4
1252	4
1703	4
2066	4
2660	4
2076	4
3198	4
2340	4
1378	4
1909	4
1447	4
1810	4
1363	4
2716	4
1990	4
1673	4
1244	4
1310	4
1508	4
1553	4
1586	4
1355	4
2642	4
2147	4
1283	4
1877	4
2042	4
1394	4
1460	4
1493	4
1592	4
1900	4
1721	4
1127	4
1490	4
4380	4
1146	4
1872	4
2928	4
1728	4
2124	4
1431	4
1530	4
2304	4
1083	4
1545	4
1611	4
1677	4
1813	4
1285	4
2143	4
1177	4
1243	4
2365	4
1397	4
1826	4
1897	4
1171	4
1336	4
1600	4
5382	4
1620	4
1422	4
4293	4
1356	4
1782	4
1617	4
1716	4
1089	4
2587	4
1168	4
1696	4
1597	4
1379	4
1115	4
1346	4
1577	4
1610	4
1918	4
1753	4
2116	4
1852	4
1225	4
1357	4
1390	4
1588	4
2616	4
1395	4
1725	4
3540	4
1634	4
1271	4
2558	4
2162	4
1502	4
1987	4
1063	4
2232	4
1374	4
1902	4
2628	4
2298	4
2034	4
1682	4
1748	4
1121	4
1352	4
3516	4
1734	4
1701	4
2097	4
1268	4
2192	4
1532	4
2160	4
1137	4
1189	4
1255	4
1387	4
1585	4
1293	4
1326	4
1788	4
2151	4
3570	4
1287	4
1749	4
1419	4
1536	4
1800	4
1998	4
2163	4
1732	4
1963	4
1468	4
1868	4
2198	4
3782	4
1835	4
3360	4
1479	4
2591	4
1667	4
1205	4
2278	4
1546	4
1645	4
2892	4
1539	4
3156	4
1407	4
2760	4
1572	4
2071	4
2137	4
2500	4
1165	4
1561	4
1317	4
1582	4
1195	4
1129	4
1228	4
1273	4
2560	4
2164	4
1504	4
2032	4
3536	4
1448	4
1844	4
1432	4
1102	4
1223	4
1091	4
2180	4
2021	4
2153	4
1295	4
2417	4
1654	4
1958	4
1166	4
2090	4
1245	4
1698	4
1335	4
1181	4
2138	4
1607	4
1937	4
1574	4
1425	4
2910	4
2613	4
2385	3
1593	3
3012	3
2748	3
1528	3
2265	3
1507	3
1917	3
2214	3
7461	3
2346	3
3444	3
2165	3
1307	3
2264	3
2493	3
2079	3
1533	3
4404	3
3875	3
1885	3
2842	3
1163	3
1714	3
1153	3
1054	3
2206	3
1282	3
3591	3
3778	3
1478	3
1214	3
1793	3
2692	3
1187	3
1640	3
1919	3
1643	3
1544	3
1742	3
5768	3
3029	3
2171	3
2600	3
3302	3
1487	3
2378	3
2411	3
2223	3
1761	3
4302	3
3015	3
1790	3
1889	3
2470	3
3600	3
1521	3
1884	3
1950	3
4623	3
5080	3
2440	3
1111	3
1837	3
1903	3
2926	3
2530	3
2101	3
2923	3
1405	3
1457	3
1259	3
2051	3
1628	3
3080	3
1661	3
2207	3
2334	3
1608	3
3027	3
3720	3
5904	3
2703	3
1647	3
3000	3
1779	3
2307	3
1413	3
1578	3
1644	3
2201	3
1805	3
1699	3
1765	3
1831	3
1864	3
2029	3
3052	3
3448	3
1915	3
3202	3
3466	3
2146	3
2820	3
2085	3
2118	3
3075	3
1433	3
1169	3
1334	3
1796	3
1898	3
1238	3
2063	3
1726	3
1924	3
1957	3
2224	3
1901	3
2429	3
2170	3
1147	3
1213	3
1972	3
2625	3
2922	3
3837	3
1824	3
3420	3
2925	3
2838	3
1683	3
1815	3
1980	3
2013	3
4950	3
3762	3
2541	3
1319	3
2210	3
1616	3
2248	3
1159	3
1258	3
1423	3
2545	3
1711	3
1438	3
2167	3
3058	3
1738	3
1441	3
4180	3
1978	3
1483	3
1615	3
3496	3
1547	3
1613	3
1910	3
2603	3
2174	3
2817	3
1827	3
1563	3
2157	3
1845	3
1350	3
2274	3
2472	3
2835	3
2432	3
1475	3
1739	3
1376	3
2663	3
1622	3
1985	3
1331	3
1199	3
1364	3
1430	3
2420	3
1727	3
3740	3
2133	3
1473	3
1506	3
1671	3
1704	3
1737	3
2793	3
2991	3
5037	3
5796	3
3672	3
2121	3
2781	3
1164	3
3968	3
1196	3
1262	3
4265	3
2087	3
2252	3
1888	3
1575	3
2961	3
1707	3
1773	3
1113	3
2396	3
1373	3
1406	3
3320	3
1637	3
2584	3
1693	3
2980	3
2370	3
1875	3
1908	3
2139	3
2535	3
2832	3
6660	3
1576	3
1510	3
1873	3
1312	3
1642	3
1894	3
1564	3
2257	3
3280	3
1718	3
3599	3
1899	3
2955	3
2262	3
2526	3
2856	3
3449	3
1403	3
3548	3
3447	3
1599	3
1929	3
1566	3
2358	3
1962	3
1565	3
1435	3
2788	3
1519	3
1882	3
2080	3
2113	3
2179	3
3201	3
2739	3
6864	3
3689	3
1709	3
2012	3
5448	3
2247	3
1329	3
2656	3
1237	3
1636	3
1770	3
2322	3
1992	3
1289	3
2082	3
1874	3
4569	3
4008	3
1375	3
2330	3
1253	3
1759	3
3224	3
1942	3
2744	3
32477	2
1523	2
2438	2
3263	2
4154	2
4550	2
1351	2
1318	2
2870	2
2111	2
2014	2
3532	2
1822	2
2119	2
3637	2
2614	2
3014	2
1265	2
4796	2
3780	2
2064	2
7813	2
1411	2
1543	2
6594	2
2799	2
2271	2
2568	2
10518	2
2070	2
3621	2
6888	2
6096	2
7455	2
5112	2
3660	2
3416	2
2624	2
1139	2
4472	2
5189	2
1691	2
2120	2
2186	2
2483	2
3246	2
3180	2
1794	2
4236	2
1893	2
7140	2
2289	2
2388	2
3279	2
1996	2
3250	2
2060	2
2554	2
1524	2
6837	2
1689	2
3141	2
3673	2
3993	2
1551	2
1914	2
5995	2
3586	2
2200	2
7726	2
1752	2
7989	2
1389	2
2940	2
4424	2
3929	2
1322	2
2279	2
3748	2
1768	2
1735	2
2814	2
7731	2
3290	2
2927	2
2267	2
4310	2
1676	2
6164	2
12236	2
6852	2
2833	2
1513	2
1863	2
2193	2
3116	2
5030	2
1301	2
2720	2
2027	2
2159	2
8723	2
3377	2
2190	2
3048	2
2091	2
2454	2
4453	2
1912	2
9700	2
2176	2
2407	2
1648	2
3562	2
2135	2
14180	2
1343	2
5305	2
2467	2
1883	2
4754	2
2708	2
3525	2
1842	2
4444	2
1969	2
1936	2
2728	2
1771	2
5764	2
3124	2
7171	2
2650	2
2815	2
1660	2
2749	2
2395	2
2381	2
3635	2
1226	2
1315	2
1249	2
2404	2
2074	2
5770	2
4254	2
2175	2
2565	2
15308	2
2405	2
2141	2
1349	2
2853	2
2061	2
1720	2
4030	2
5020	2
2578	2
2416	2
1426	2
2342	2
1814	2
1385	2
1517	2
2792	2
2286	2
2154	2
2880	2
3045	2
1263	2
5190	2
5520	2
2228	2
2476	2
4423	2
3169	2
1057	2
13972	2
1861	2
4930	2
5590	2
2785	2
3940	2
9946	2
2158	2
1887	2
1557	2
2712	2
155832	2
3186	2
4968	2
8220	2
2049	2
2775	2
2874	2
4986	2
4920	2
4722	2
3336	2
3930	2
2907	2
3392	2
2996	2
2468	2
1511	2
2260	2
4146	2
7050	2
3036	2
2046	2
3234	2
1436	2
2096	2
2954	2
2195	2
2294	2
2492	2
2525	2
8929	2
1966	2
3979	2
4859	2
1559	2
12768	2
3462	2
2769	2
3132	2
1548	2
3264	2
1449	2
4072	2
2323	2
1710	2
8112	2
2007	2
1786	2
2050	2
3337	2
12016	2
2536	2
2272	2
5653	2
7600	2
4630	2
4104	2
23690	2
1250	2
1646	2
2570	2
2867	2
4084	2
1939	2
2698	2
3490	2
2103	2
2433	2
2169	2
8274	2
1674	2
2387	2
1991	2
2750	2
3047	2
3122	2
1538	2
24242	2
2150	2
2117	2
5780	2
6123	2
4935	2
5496	2
2394	2
2427	2
4223	2
2045	2
4271	2
2852	2
3974	2
2390	2
4667	2
1803	2
2805	2
8712	2
3795	2
4389	2
4026	2
2266	2
2490	2
1685	2
1817	2
2015	2
2047	2
1354	2
2410	2
3796	2
1841	2
2105	2
2864	2
3062	2
4646	2
4651	2
3628	2
1780	2
1450	2
2341	2
2077	2
2242	2
2088	2
2517	2
2550	2
2418	2
1989	2
3276	2
2250	2
1359	2
1623	2
5253	2
1821	2
7200	2
3504	2
3340	2
1261	2
2581	2
1327	2
1633	2
2524	2
2227	2
1653	2
5943	2
3666	2
1719	2
1928	2
1598	2
3083	2
4040	2
2203	2
2764	2
10783	2
2368	2
2975	2
2546	2
2084	2
3772	2
2136	2
5172	2
3522	2
2763	2
7284	2
4710	2
2004	2
1509	2
2431	2
9625	2
2695	2
3454	2
1977	2
1713	2
3297	2
9402	2
2934	2
6168	2
7129	2
2519	2
4004	2
1838	2
2003	2
8632	2
2131	2
9985	2
12064	2
4497	2
5916	2
1956	2
4516	2
1381	2
1579	2
1678	2
2041	2
2800	2
1949	2
2444	2
1421	2
3995	2
1361	2
2219	2
1229	2
1516	2
1219	2
3491	2
2633	2
2540	2
1418	2
1451	2
4520	2
1880	2
3101	2
1649	2
1497	2
1629	2
1959	2
6810	2
3230	2
1943	2
1382	2
1481	2
1514	2
1799	2
1337	2
2723	2
3152	2
2403	2
4977	2
3030	2
2667	2
1789	2
2152	2
2185	2
3043	2
2878	2
3283	2
2095	2
2161	2
1138	2
1930	2
2442	2
4587	2
4653	2
3945	2
9456	2
17838	2
5232	2
2757	2
4692	2
2217	2
2580	2
10269	2
4494	2
6045	2
3040	2
1324	2
3601	2
2644	2
4657	2
2297	2
1439	2
1076	2
1802	2
2957	2
3584	2
3980	2
2391	2
5196	2
2325	2
4899	2
2754	2
1201	2
1729	2
2950	2
3039	2
4326	2
4971	2
2199	2
1605	2
2727	2
1591	2
1621	2
4242	2
2445	2
23631	2
3211	2
16425	2
5535	2
1743	2
3855	2
8100	2
2556	2
1203	2
1746	2
2736	2
1911	2
2373	2
2321	2
17961	2
1758	2
1916	2
1766	2
2690	2
4304	2
3844	2
1567	2
2211	2
3312	2
2036	2
1069	2
1571	2
3856	2
3197	2
3428	1
5705	1
8213	1
2801	1
2306	1
2900	1
4315	1
4447	1
12103	1
7510	1
2362	1
2197	1
10051	1
3022	1
4939	1
1309	1
13552	1
2761	1
5170	1
5071	1
5501	1
2795	1
8801	1
3488	1
3554	1
8031	1
14895	1
4764	1
13584	1
1869	1
3750	1
2645	1
4724	1
2777	1
4988	1
6268	1
15956	1
3020	1
351764	1
1581	1
62532	1
9831	1
2292	1
2457	1
20880	1
18240	1
2829	1
6723	1
5356	1
2617	1
1687	1
2479	1
4448	1
19463	1
35072	1
17199	1
4725	1
55380	1
3834	1
3240	1
6144	1
3136	1
2738	1
1583	1
4025	1
2884	1
4933	1
7967	1
23807	1
6746	1
3182	1
3344	1
2552	1
2915	1
8987	1
12188	1
5604	1
3426	1
5076	1
6099	1
9027	1
1393	1
4792	1
2726	1
3419	1
6963	1
22539	1
95205	1
7368	1
4392	1
3204	1
22542	1
8880	1
3757	1
9169	1
2008	1
4490	1
12905	1
3698	1
5018	1
102893	1
2639	1
323828	1
11215	1
4912	1
12040	1
6199	1
3526	1
5671	1
5110	1
2437	1
1982	1
3494	1
3440	1
1922	1
4232	1
16310	1
3935	1
90411	1
1905	1
1971	1
24972	1
3411	1
4500	1
3543	1
8064	1
9120	1
9838	1
5703	1
5340	1
19464	1
2205	1
5010	1
22544	1
5813	1
4394	1
2348	1
7760	1
3272	1
3404	1
18270	1
6984	1
4905	1
1133	1
13640	1
3410	1
5860	1
8830	1
17950	1
8446	1
2671	1
2869	1
11405	1
3485	1
2891	1
6903	1
11886	1
4263	1
2019	1
75213	1
2043	1
2571	1
7092	1
4650	1
2145	1
138138	1
3630	1
2475	1
4554	1
12144	1
9141	1
5412	1
2706	1
7480	1
3952	1
5470	1
45332	1
4379	1
1904	1
2630	1
4399	1
2221	1
3475	1
36480	1
1896	1
17868	1
11961	1
5592	1
7241	1
2951	1
6053	1
2456	1
3053	1
6716	1
4854	1
2973	1
3963	1
4095	1
14170	1
8131	1
3016	1
1663	1
4732	1
11832	1
6552	1
2031	1
6519	1
9315	1
3763	1
2608	1
2245	1
11518	1
2872	1
2443	1
1651	1
95965	1
4297	1
25450	1
2284	1
2317	1
6145	1
3373	1
3736	1
8464	1
135844	1
2821	1
3920	1
4052	1
2831	1
2732	1
2237	1
2092	1
7735	1
2389	1
5491	1
4237	1
2208	1
4318	1
5077	1
2635	1
3130	1
1051	1
6165	1
1314	1
24744	1
22566	1
4020	1
3129	1
7551	1
139485	1
3114	1
25059	1
7602	1
19373	1
2939	1
4259	1
4523	1
6239	1
6800	1
7757	1
5047	1
3001	1
4684	1
9844	1
5818	1
12944	1
2054	1
2384	1
5255	1
9665	1
2768	1
21875	1
3527	1
11636	1
4442	1
1769	1
3470	1
2216	1
5615	1
2513	1
1529	1
5720	1
3971	1
5889	1
9585	1
6541	1
13240	1
9940	1
8422	1
74700	1
9492	1
4410	1
5070	1
53360	1
13958	1
5147	1
6790	1
12928	1
5140	1
2065	1
4342	1
4050	1
9297	1
6591	1
10089	1
3784	1
3818	1
3092	1
125022	1
2460	1
8631	1
9885	1
2875	1
3568	1
6634	1
5380	1
12013	1
4357	1
2509	1
7030	1
6020	1
3380	1
4139	1
17273	1
3105	1
6570	1
8352	1
3402	1
34224	1
4428	1
3647	1
3119	1
1832	1
2640	1
10989	1
5586	1
20436	1
83631	1
2682	1
3342	1
10437	1
2946	1
5751	1
1119	1
20424	1
35010	1
6729	1
5211	1
2010	1
18840	1
5337	1
5436	1
4809	1
12465	1
11970	1
2532	1
20154	1
3753	1
1410	1
10292	1
2537	1
3725	1
3857	1
2005	1
1279	1
3589	1
4216	1
4599	1
9879	1
1695	1
15984	1
2850	1
5688	1
19643	1
1724	1
3770	1
51653	1
4559	1
8552	1
33790	1
2275	1
3846	1
4169	1
2585	1
18590	1
3245	1
8624	1
4994	1
10496	1
4292	1
2213	1
2510	1
4894	1
1858	1
4323	1
8118	1
21780	1
40260	1
19734	1
26598	1
2822	1
1469	1
18794	1
13650	1
14409	1
1968	1
2067	1
6890	1
4679	1
8672	1
